4.626160461081533226e-01,6.471258425008659110e-01,7.240108014540092007e-02,7.491462514673222772e-01,4.450630057376665505e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.449287724933626564e-01,4.243227603917830160e-01,2.554201779855034271e-01,1.194730012789513296e-01,1.342858688143657719e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.598501261592211620e-01,5.766163074254285759e-01,3.580559901213007379e-01,8.849857866496124714e-02,5.460668357216680313e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.798244542465676998e-01,4.171450879291892511e-01,1.433931461812533170e-01,2.537004348021075772e-01,2.037233843783741172e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.937189600185555305e-01,3.704227488271921720e-01,4.296488694481742643e-01,4.580224343956174060e-01,1.377629416316160649e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.850729264004554953e-01,6.983417118478114638e-01,4.096354193810867184e-01,2.352628344260382365e-01,9.287777192764981038e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.424348746615054950e-01,4.523885843946892082e-01,9.706173818435553935e-01,5.178413084115380816e-01,8.027920025024084527e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.935754674482268678e-01,3.914689756140924959e-01,9.168345507622865931e-02,4.257116655544722628e-01,9.049028356794357464e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.312910637694561400e-01,3.828860501141542194e-01,8.409115320126263615e-01,2.299244908216039329e-01,1.626305234992538873e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.718277063018401773e-01,5.315504634353679370e-01,1.918574489155090435e-01,6.214870205822854432e-01,1.465701642559691376e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.435116816892113456e-01,5.658612978957011652e-01,4.525973118047491583e-01,1.386688268948378377e-01,4.082599377160456289e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
7.183148510164713008e-01,5.735882366275948385e-01,7.203289167364308465e-01,6.276381758108517950e-03,6.853465480208762450e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.880206116069141786e-01,4.311064403389937016e-01,3.002623424252929274e-01,3.986942228345637940e-01,2.267795208832806830e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.096522979129047615e-01,2.671487787792409252e-01,6.352696132368262916e-02,3.248569198643762590e-01,9.133174868749861508e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.376472760468002932e-01,5.485106629322946681e-01,1.295076381104377505e-01,3.243835190048544037e-01,4.889820077129481968e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.118386904742517896e-01,3.865291469397373336e-01,3.221430778858795918e-01,9.237053639494965385e-01,8.093788171264690856e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.756506259063352227e-01,5.694195950797169559e-01,9.792713557595877916e-01,7.840545848900080106e-01,4.502078339626311987e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.556368398102180528e-01,5.704143328297994753e-01,8.793862552903652929e-02,3.988449418307578043e-01,2.619618321381647075e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
2.777941212209709132e-01,4.209549054028567383e-01,9.058106152091338625e-02,1.906044952453407326e-01,6.473149205456226740e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.224941719208459068e-01,6.085645059469954044e-01,2.079363346987445071e-01,5.976864252529776600e-01,2.036181195352411155e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.861683147253905157e-01,4.805369799655326846e-01,4.380096624963771834e-01,5.226975495301370289e-01,4.741467703027761882e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.226528853981717848e-01,4.048461117081463834e-01,3.306680872289339268e-01,4.844132701305164934e-01,7.917806035760635019e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.340362514261191240e-01,3.229526586449560921e-01,8.132167060581863005e-02,3.006861091079813253e-01,6.595348815847623669e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
3.911606199891694002e-01,4.121616724775111762e-01,7.752700254360008758e-01,7.503643347499683314e-01,9.009601321538557306e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.960039774241159494e-01,5.139042574264182095e-01,2.207097626083445174e-01,7.722649410827063798e-01,9.255225491445354669e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
3.053441026412814230e-01,4.268407875645849892e-01,4.099944697914180702e-01,7.483694585367772767e-01,3.417557167624823977e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.738132416794290647e-01,5.062233730862732983e-01,2.607816703908659717e-01,1.218742175808879002e-01,2.696010022735573219e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
3.459046096951318705e-01,5.640336593726106296e-01,1.770716832485034198e-01,5.150138364361905863e-01,7.351020730857635854e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.229725492722163360e-01,4.192424646110077813e-01,7.064979673186245757e-01,5.425912588168809725e-01,8.837761571071637290e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
3.125868178754950266e-01,4.390452671489973868e-01,5.081898457921657508e-01,5.552108981547906330e-01,7.646431516908660520e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.227289513045278668e-01,4.671953717148968344e-01,4.832687567636546611e-01,5.530112577274153285e-01,2.496328007120186543e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.857962366498858042e-01,5.981075293632422962e-01,8.123505585189876310e-01,2.787598283965755375e-01,6.335938960726402724e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
7.072234109837867155e-01,3.847199574255936727e-01,2.914741778482552448e-01,5.180455845878757515e-01,3.494454988660473660e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.118604991977100394e-01,5.140048431102574034e-01,6.535160050134469767e-02,3.123085753522658603e-01,4.525333365478028114e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.162988651015720798e-01,4.241704023091626974e-01,8.021341371506229834e-01,6.817372380491496520e-01,6.158909131062726416e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.488969018747993034e-01,4.331991536009573429e-01,1.659426681834570427e-01,2.491715313045750335e-02,1.905255563488557069e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.743330786144009714e-01,5.134787530099892416e-01,5.283682926662658375e-02,4.326971931464442811e-01,8.747621154419886746e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.561119340185445292e-01,5.819061191578657199e-01,8.098891947959094839e-01,2.196670857747773375e-02,8.717965673398450077e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.483700412727264606e-01,6.722826859555901535e-01,3.108332265597860689e-01,5.270544910192024313e-01,1.166190315686967960e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.522021382842290604e-01,4.401007844615467124e-01,2.896991967889678277e-01,5.547130009422818198e-01,1.535103983153754958e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.267983205985190320e-01,6.438937591965350205e-01,3.639190237520945059e-01,2.210149787695570023e-02,6.075550556691547976e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.323101590561683860e-01,4.917360217922026044e-01,7.872387012094224090e-01,5.795255277979459718e-01,4.384543929450137600e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.904525721519454429e-01,5.742930594612268846e-01,2.423542963035038023e-01,3.238037087898647526e-01,5.704274790105356985e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.135373288628873545e-01,4.125328894616934194e-01,4.469153135925792997e-01,1.287888248860935558e-02,1.172537863954220549e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.270622009918828565e-01,7.035741728850838372e-01,4.827389698508133264e-02,5.624458501201828886e-01,4.760474074795818522e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.146631562209229238e-01,5.009839172097735327e-01,4.095387184001598735e-01,9.794415481400449153e-01,7.597393298040263643e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.871165624369345526e-01,4.776415557457256988e-01,7.079772753059826451e-01,1.319973369568538946e-02,4.821830312942263497e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.895770403806414039e-01,4.946414820254516065e-01,4.330393201737995357e-01,6.094010088478948317e-01,1.852462246774596588e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
7.871942391245225767e-01,5.366205683635433266e-01,9.057879751073480978e-01,9.475644568749789221e-01,2.947150444896586841e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.631793924519367334e-01,4.714333284865014351e-01,2.428175667119025771e-01,4.968048827322398830e-01,1.605433170331076465e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
3.246406816018369557e-01,4.540884802631959816e-01,6.701231872340227547e-01,3.323967446421968175e-01,3.703635992584763947e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.802271619951279380e-01,6.217479704037731647e-01,6.879620812014115572e-01,6.769584536435462319e-01,6.120823444513038281e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.764781641877414708e-01,6.187909821096349017e-01,5.714346587003781286e-01,5.539539224861416145e-01,8.528803409793372925e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
3.978314353813729998e-01,3.948087843340328251e-01,5.680961670493599458e-01,7.494477030456058175e-01,6.339080030914933106e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.126950145607592435e-01,4.987556095137289924e-01,5.388271032225230295e-01,7.042903331600407490e-01,1.709321005848124519e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.071424708663342384e-01,3.954560410560611361e-01,6.417468411420917951e-01,3.884660972138054280e-01,8.463590495203298092e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.382388251796112133e-01,3.177327763235386904e-01,1.625661939572365933e-01,8.496579054760421412e-01,3.950415684283143936e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.939950642982611217e-01,5.523831229421743982e-01,8.212481817164234421e-01,8.169163631694541516e-01,3.176381608740636020e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.257439170141176898e-01,5.493143134001717831e-01,1.385616905673703325e-02,9.995806856043386590e-01,5.348797540288396934e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.862705569707415743e-01,3.033049704703182359e-01,8.819149169187351367e-01,7.581012326529442680e-01,4.400426398264419836e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.974033884016129115e-01,6.061374250835227517e-01,1.236110329362281046e-01,4.049355599844808307e-01,1.119627976404524716e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.506937201365404988e-01,6.716104212105988847e-01,8.101049486339882977e-01,3.045175896842908791e-01,8.530770270084222506e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.934528919186643159e-01,5.741626827327032112e-01,2.692135363303103102e-01,1.495988555321524638e-01,6.139939074981609624e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.957217994331169497e-01,4.339369828506597915e-01,7.062558973674156748e-01,4.685814829693868422e-02,1.261385329373424513e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.816161288134669372e-01,7.523199610564257345e-01,8.381932414934508691e-01,1.623215111479613393e-01,5.408746257375517397e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.589028023325675054e-01,5.773982125049438308e-01,8.078456118983941003e-01,9.157248729256469710e-01,3.925654862745673324e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.553583281055041954e-01,3.545624020557869294e-01,6.666688139416580006e-01,3.485683047086964859e-01,6.390984999518851684e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.141651262763747510e-01,6.357709740788873853e-01,2.869220739047850799e-02,8.970624587353882573e-01,6.525433650598344570e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.659988527877696018e-01,3.253257412705496954e-01,5.607535963121242917e-01,3.418265865769606338e-01,3.071912669316445577e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.480541606939893784e-01,6.725586541762058612e-01,9.863357932047811527e-01,6.302459423262120053e-01,8.632012406549626204e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
4.808913600041224701e-01,5.530851256410173056e-01,5.416858394972341451e-01,3.830205312404886264e-01,2.665241381042919855e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
6.621387491370975820e-01,4.452978368305332002e-01,9.257793381951209266e-01,9.846776010665981849e-01,6.977276082783605560e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
3.890512011759861277e-01,7.129005676192037289e-01,1.036363303282005210e-01,1.624299682369931830e-01,6.009112705902552865e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.970285465579886486e-01,5.159031309699643186e-01,1.388216315073959040e-01,4.324556133288287585e-01,9.687200770467424560e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.909864635968682389e-01,5.115796934731819956e-01,7.257522081000422620e-02,7.487333217827668586e-01,9.763530375559977825e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
5.826964326634110902e-01,6.268183859856214513e-01,7.499062877327378196e-01,3.247406346771551933e-01,7.139996660367027292e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.200000000000000000e+01
